日期,高拥挤Top6等权%,低拥挤Bot6等权%,高-低轧差%,轧差净值,Top6行业,Bottom6行业
02/25,-0.6900000000000001,-0.3666666666666667,-0.32333333333333336,0.9967666666666667,"综合, 美容护理, 煤炭, 建筑材料, 石油石化, 钢铁","电子, 计算机, 机械设备, 电力设备, 通信, 汽车"
02/26,1.5233333333333332,1.1316666666666666,0.3916666666666666,1.0006706694444443,"综合, 美容护理, 煤炭, 建筑材料, 石油石化, 钢铁","电子, 计算机, 机械设备, 电力设备, 通信, 汽车"
02/27,0.7283333333333334,-0.9833333333333333,1.7116666666666667,1.017798815736435,"综合, 美容护理, 煤炭, 建筑材料, 石油石化, 钢铁","电子, 计算机, 机械设备, 电力设备, 通信, 汽车"
02/28,-1.4683333333333333,-4.3,2.8316666666666666,1.0466194855353719,"综合, 美容护理, 煤炭, 建筑材料, 石油石化, 钢铁","计算机, 电子, 机械设备, 电力设备, 通信, 汽车"
03/03,0.4633333333333333,-0.08333333333333337,0.5466666666666666,1.052341005389632,"综合, 美容护理, 煤炭, 建筑材料, 石油石化, 纺织服饰","计算机, 电子, 机械设备, 电力设备, 通信, 汽车"
03/04,-0.5316666666666666,0.97,-1.5016666666666665,1.036538351292031,"综合, 美容护理, 煤炭, 建筑材料, 石油石化, 纺织服饰","计算机, 电子, 机械设备, 电力设备, 通信, 汽车"
03/05,-0.22666666666666666,1.1500000000000001,-1.3766666666666667,1.0222686733225772,"综合, 美容护理, 煤炭, 建筑材料, 石油石化, 纺织服饰","计算机, 电子, 机械设备, 电力设备, 通信, 汽车"
03/06,1.0233333333333334,2.3449999999999998,-1.3216666666666663,1.008757689023497,"综合, 美容护理, 煤炭, 建筑材料, 石油石化, 纺织服饰","计算机, 电子, 机械设备, 电力设备, 通信, 汽车"
03/07,-0.05166666666666668,-0.815,0.7633333333333333,1.0164578727163764,"综合, 美容护理, 煤炭, 建筑材料, 石油石化, 纺织服饰","计算机, 电子, 机械设备, 电力设备, 通信, 汽车"
03/10,0.7616666666666667,-0.255,1.0166666666666666,1.026791861088993,"综合, 美容护理, 煤炭, 建筑材料, 石油石化, 纺织服饰","计算机, 电子, 机械设备, 电力设备, 通信, 汽车"
03/11,1.395,-0.043333333333333335,1.4383333333333335,1.0415605506909897,"综合, 美容护理, 煤炭, 建筑材料, 石油石化, 纺织服饰","计算机, 电子, 机械设备, 电力设备, 通信, 汽车"
03/12,-0.5833333333333334,0.3466666666666667,-0.93,1.0318740375695636,"综合, 美容护理, 煤炭, 建筑材料, 石油石化, 纺织服饰","计算机, 电子, 机械设备, 电力设备, 通信, 汽车"
03/13,0.735,-1.9416666666666667,2.6766666666666667,1.0594938659751756,"综合, 美容护理, 煤炭, 石油石化, 建筑材料, 纺织服饰","计算机, 电子, 机械设备, 电力设备, 通信, 汽车"
03/14,1.1616666666666666,1.9916666666666667,-0.8300000000000001,1.0507000668875817,"综合, 美容护理, 煤炭, 建筑材料, 石油石化, 纺织服饰","计算机, 电子, 机械设备, 电力设备, 通信, 汽车"
03/17,0.6233333333333333,0.21666666666666667,0.4066666666666666,1.0549729138262578,"综合, 美容护理, 煤炭, 建筑材料, 石油石化, 纺织服饰","电子, 计算机, 机械设备, 电力设备, 通信, 汽车"
03/18,-0.2383333333333333,0.6583333333333333,-0.8966666666666666,1.0455133233656158,"综合, 美容护理, 煤炭, 建筑材料, 石油石化, 纺织服饰","电子, 计算机, 机械设备, 电力设备, 汽车, 通信"
03/19,-0.48666666666666664,-0.76,0.2733333333333334,1.048371059782815,"综合, 美容护理, 煤炭, 建筑材料, 石油石化, 纺织服饰","电子, 计算机, 机械设备, 电力设备, 汽车, 通信"
03/20,-0.135,-0.41333333333333333,0.2783333333333333,1.0512890258992107,"综合, 美容护理, 煤炭, 建筑材料, 石油石化, 纺织服饰","电子, 计算机, 机械设备, 电力设备, 汽车, 通信"
03/21,-0.5483333333333333,-2.46,1.9116666666666666,1.0713861677776506,"综合, 美容护理, 煤炭, 建筑材料, 石油石化, 纺织服饰","电子, 计算机, 机械设备, 电力设备, 汽车, 通信"
03/24,-0.7366666666666667,-0.715,-0.021666666666666723,1.0711540341079655,"综合, 美容护理, 煤炭, 建筑材料, 石油石化, 纺织服饰","电子, 计算机, 机械设备, 电力设备, 汽车, 通信"
03/25,0.31166666666666665,-1.4283333333333335,1.7400000000000002,1.0897921143014442,"综合, 美容护理, 煤炭, 建筑材料, 石油石化, 纺织服饰","电子, 计算机, 机械设备, 电力设备, 汽车, 通信"
03/26,0.52,0.505,0.015000000000000013,1.0899555831185894,"综合, 美容护理, 建筑材料, 煤炭, 石油石化, 纺织服饰","电子, 计算机, 机械设备, 电力设备, 汽车, 通信"
03/27,-0.35833333333333334,-0.35333333333333333,-0.0050000000000000044,1.0899010853394335,"综合, 美容护理, 建筑材料, 煤炭, 石油石化, 纺织服饰","电子, 计算机, 机械设备, 电力设备, 汽车, 通信"
03/28,-1.26,-0.87,-0.39,1.0856504711066097,"综合, 美容护理, 建筑材料, 煤炭, 石油石化, 钢铁","电子, 计算机, 机械设备, 电力设备, 汽车, 通信"
03/31,-0.9283333333333333,-0.67,-0.2583333333333333,1.082845874056251,"综合, 美容护理, 建筑材料, 煤炭, 石油石化, 钢铁","电子, 计算机, 机械设备, 电力设备, 汽车, 通信"
04/01,0.93,-0.29833333333333334,1.2283333333333335,1.0961468308759088,"综合, 美容护理, 建筑材料, 煤炭, 石油石化, 钢铁","电子, 计算机, 机械设备, 电力设备, 汽车, 通信"
04/02,0.053333333333333344,0.12833333333333333,-0.07499999999999998,1.095324720752752,"综合, 美容护理, 建筑材料, 煤炭, 石油石化, 钢铁","电子, 计算机, 机械设备, 电力设备, 汽车, 医药生物"
04/03,0.14166666666666666,-1.66,1.8016666666666665,1.115058821138314,"综合, 美容护理, 建筑材料, 煤炭, 石油石化, 钢铁","电子, 计算机, 机械设备, 电力设备, 汽车, 医药生物"
04/07,-8.67,-11.176666666666666,2.506666666666666,1.1430096289215141,"综合, 美容护理, 建筑材料, 煤炭, 石油石化, 钢铁","电子, 计算机, 机械设备, 电力设备, 汽车, 医药生物"
04/08,2.0116666666666667,-0.295,2.3066666666666666,1.169375051028637,"综合, 美容护理, 建筑材料, 煤炭, 石油石化, 钢铁","电子, 计算机, 机械设备, 电力设备, 汽车, 医药生物"
04/09,1.4883333333333333,1.9883333333333333,-0.5,1.1635281757734937,"综合, 美容护理, 建筑材料, 煤炭, 石油石化, 钢铁","电子, 计算机, 机械设备, 电力设备, 汽车, 医药生物"
04/10,1.3800000000000001,2.5083333333333333,-1.1283333333333332,1.1503996995235162,"综合, 美容护理, 建筑材料, 煤炭, 石油石化, 钢铁","电子, 计算机, 机械设备, 电力设备, 汽车, 医药生物"
04/11,-0.4433333333333333,1.6066666666666667,-2.05,1.1268165056832842,"综合, 美容护理, 建筑材料, 煤炭, 石油石化, 钢铁","电子, 计算机, 机械设备, 电力设备, 汽车, 医药生物"
04/14,1.535,1.055,0.48,1.1322252249105638,"综合, 美容护理, 建筑材料, 煤炭, 石油石化, 钢铁","电子, 计算机, 机械设备, 电力设备, 汽车, 医药生物"
04/15,0.24833333333333335,-0.3466666666666667,0.595,1.1389619649987814,"综合, 美容护理, 建筑材料, 煤炭, 石油石化, 钢铁","电子, 计算机, 机械设备, 电力设备, 医药生物, 汽车"
04/16,-0.515,-1.2533333333333334,0.7383333333333334,1.1473713008403557,"综合, 美容护理, 建筑材料, 煤炭, 石油石化, 钢铁","电子, 机械设备, 计算机, 电力设备, 医药生物, 汽车"
04/17,0.5166666666666666,-0.03500000000000001,0.5516666666666666,1.1537009658499915,"综合, 美容护理, 建筑材料, 煤炭, 石油石化, 钢铁","电子, 机械设备, 计算机, 电力设备, 医药生物, 汽车"
04/18,-0.29333333333333333,-0.025,-0.2683333333333333,1.1506052015916273,"综合, 美容护理, 建筑材料, 煤炭, 石油石化, 钢铁","电子, 机械设备, 计算机, 电力设备, 医药生物, 汽车"
04/21,0.7,1.9316666666666666,-1.2316666666666667,1.1364335808586905,"综合, 美容护理, 建筑材料, 煤炭, 石油石化, 钢铁","电子, 机械设备, 计算机, 电力设备, 医药生物, 汽车"
04/22,0.2633333333333333,-0.2783333333333334,0.5416666666666667,1.1425892627550083,"综合, 美容护理, 煤炭, 建筑材料, 石油石化, 钢铁","电子, 机械设备, 计算机, 电力设备, 医药生物, 基础化工"
04/23,-0.22499999999999998,0.8933333333333333,-1.1183333333333332,1.1298113061665314,"综合, 美容护理, 煤炭, 建筑材料, 石油石化, 钢铁","电子, 计算机, 机械设备, 电力设备, 医药生物, 基础化工"
04/24,0.14333333333333337,-0.88,1.0233333333333334,1.1413730418663022,"综合, 美容护理, 煤炭, 建筑材料, 石油石化, 钢铁","电子, 计算机, 机械设备, 电力设备, 医药生物, 基础化工"
04/25,0.27999999999999997,0.22833333333333333,0.05166666666666664,1.1419627512712665,"综合, 美容护理, 煤炭, 建筑材料, 石油石化, 钢铁","电子, 计算机, 机械设备, 医药生物, 电力设备, 基础化工"
04/28,-0.9183333333333333,-0.7533333333333333,-0.16500000000000004,1.1400785127316688,"综合, 美容护理, 煤炭, 建筑材料, 石油石化, 钢铁","电子, 计算机, 机械设备, 医药生物, 电力设备, 基础化工"
04/29,0.14166666666666666,0.5783333333333334,-0.4366666666666667,1.1351001698927405,"综合, 美容护理, 煤炭, 建筑材料, 石油石化, 钢铁","电子, 计算机, 机械设备, 医药生物, 电力设备, 基础化工"
04/30,-0.195,0.9883333333333334,-1.1833333333333333,1.1216681512156763,"综合, 美容护理, 煤炭, 建筑材料, 石油石化, 钢铁","电子, 计算机, 机械设备, 医药生物, 电力设备, 基础化工"
05/06,1.52,2.4566666666666666,-0.9366666666666665,1.111161859532623,"综合, 美容护理, 煤炭, 建筑材料, 石油石化, 钢铁","电子, 计算机, 机械设备, 医药生物, 电力设备, 基础化工"
05/07,0.7416666666666667,0.28833333333333333,0.45333333333333337,1.1161991266291706,"综合, 美容护理, 煤炭, 建筑材料, 石油石化, 钢铁","电子, 计算机, 机械设备, 医药生物, 电力设备, 基础化工"
05/08,-0.16166666666666665,0.6566666666666667,-0.8183333333333334,1.1070648971095887,"综合, 美容护理, 煤炭, 石油石化, 建筑材料, 钢铁","电子, 计算机, 机械设备, 电力设备, 医药生物, 基础化工"
05/09,-0.08833333333333335,-1.2,1.1116666666666666,1.1193717685491236,"综合, 美容护理, 煤炭, 石油石化, 建筑材料, 钢铁","电子, 计算机, 机械设备, 电力设备, 医药生物, 基础化工"
05/12,0.29333333333333333,1.5566666666666666,-1.2633333333333332,1.1052303718731196,"综合, 煤炭, 美容护理, 石油石化, 建筑材料, 钢铁","电子, 计算机, 机械设备, 电力设备, 医药生物, 基础化工"
05/13,0.3,-0.08166666666666668,0.38166666666666665,1.1094486677924351,"综合, 煤炭, 美容护理, 石油石化, 建筑材料, 钢铁","电子, 计算机, 机械设备, 电力设备, 医药生物, 基础化工"
05/14,0.605,0.20833333333333331,0.39666666666666667,1.113849480841345,"综合, 煤炭, 美容护理, 石油石化, 建筑材料, 钢铁","电子, 计算机, 机械设备, 电力设备, 基础化工, 医药生物"
05/15,0.2616666666666667,-1.705,1.9666666666666668,1.1357551872978915,"综合, 煤炭, 美容护理, 石油石化, 钢铁, 建筑材料","电子, 计算机, 机械设备, 电力设备, 基础化工, 汽车"
05/16,-0.40166666666666667,0.595,-0.9966666666666666,1.1244354939311558,"综合, 煤炭, 美容护理, 石油石化, 钢铁, 建筑材料","电子, 计算机, 机械设备, 电力设备, 基础化工, 汽车"
05/19,0.8083333333333333,0.09333333333333334,0.715,1.1324752077127636,"综合, 煤炭, 美容护理, 钢铁, 石油石化, 建筑材料","电子, 计算机, 机械设备, 电力设备, 汽车, 基础化工"
05/20,0.7466666666666667,0.5166666666666667,0.22999999999999998,1.1350799006905028,"综合, 煤炭, 美容护理, 钢铁, 石油石化, 建筑材料","电子, 计算机, 机械设备, 电力设备, 汽车, 基础化工"
05/21,0.42,-0.13999999999999999,0.5599999999999999,1.1414363481343697,"综合, 煤炭, 钢铁, 石油石化, 美容护理, 建筑材料","电子, 计算机, 机械设备, 电力设备, 汽车, 基础化工"
05/22,-0.9966666666666667,-1.0050000000000001,0.008333333333333415,1.1415314678300477,"综合, 煤炭, 钢铁, 石油石化, 建筑材料, 美容护理","电子, 计算机, 机械设备, 电力设备, 汽车, 基础化工"
05/23,-1.1516666666666666,-0.8616666666666667,-0.2899999999999999,1.1382210265733406,"综合, 煤炭, 钢铁, 石油石化, 建筑材料, 美容护理","电子, 计算机, 机械设备, 汽车, 电力设备, 基础化工"
05/26,-0.12166666666666667,-0.08000000000000003,-0.041666666666666644,1.1377467678122684,"综合, 煤炭, 钢铁, 石油石化, 建筑材料, 美容护理","电子, 计算机, 机械设备, 汽车, 电力设备, 医药生物"
05/27,-0.075,-0.5983333333333334,0.5233333333333334,1.1437009758971526,"综合, 煤炭, 钢铁, 石油石化, 建筑材料, 美容护理","电子, 计算机, 机械设备, 汽车, 电力设备, 医药生物"
05/28,0.035,-0.43,0.46499999999999997,1.1490191854350744,"综合, 煤炭, 钢铁, 石油石化, 建筑材料, 美容护理","电子, 机械设备, 计算机, 汽车, 电力设备, 医药生物"
05/29,0.33999999999999997,1.935,-1.5950000000000002,1.130692329427385,"综合, 钢铁, 煤炭, 石油石化, 建筑材料, 美容护理","电子, 机械设备, 计算机, 汽车, 电力设备, 医药生物"
05/30,-0.6883333333333334,-1.4033333333333333,0.715,1.1387767795827908,"综合, 钢铁, 煤炭, 石油石化, 建筑材料, 美容护理","电子, 机械设备, 计算机, 汽车, 电力设备, 医药生物"
06/03,0.5333333333333333,0.3433333333333333,0.19,1.1409404554639981,"综合, 钢铁, 煤炭, 石油石化, 建筑材料, 美容护理","电子, 机械设备, 计算机, 汽车, 电力设备, 医药生物"
06/04,1.4366666666666665,0.7166666666666667,0.7199999999999999,1.1491552267433391,"综合, 钢铁, 煤炭, 石油石化, 建筑材料, 美容护理","电子, 机械设备, 计算机, 汽车, 电力设备, 医药生物"
06/05,-0.55,0.9383333333333334,-1.4883333333333333,1.1320519664519757,"综合, 钢铁, 煤炭, 石油石化, 建筑材料, 社会服务","电子, 机械设备, 计算机, 汽车, 医药生物, 电力设备"
06/06,0.19999999999999998,-0.33166666666666667,0.5316666666666666,1.1380707094069453,"综合, 钢铁, 煤炭, 石油石化, 建筑材料, 社会服务","电子, 机械设备, 计算机, 医药生物, 汽车, 电力设备"
06/09,0.6716666666666666,0.8783333333333333,-0.20666666666666667,1.1357186966075044,"综合, 钢铁, 煤炭, 石油石化, 建筑材料, 社会服务","电子, 机械设备, 计算机, 医药生物, 汽车, 电力设备"
06/10,-0.4766666666666667,-0.9583333333333334,0.4816666666666667,1.141189074996164,"综合, 钢铁, 煤炭, 石油石化, 建筑材料, 社会服务","电子, 计算机, 机械设备, 医药生物, 汽车, 电力设备"
06/11,0.6950000000000001,0.565,0.13000000000000012,1.142672620793659,"综合, 钢铁, 煤炭, 石油石化, 建筑材料, 社会服务","电子, 计算机, 机械设备, 医药生物, 电力设备, 汽车"
06/12,-0.24166666666666664,0.165,-0.4066666666666666,1.1380257521357648,"综合, 钢铁, 煤炭, 石油石化, 建筑材料, 社会服务","电子, 计算机, 医药生物, 机械设备, 电力设备, 汽车"
06/13,-0.565,-1.5516666666666667,0.9866666666666668,1.1492542728901711,"综合, 钢铁, 煤炭, 石油石化, 建筑材料, 社会服务","电子, 医药生物, 计算机, 机械设备, 汽车, 电力设备"
06/16,0.205,0.5183333333333333,-0.31333333333333335,1.1456532761684486,"综合, 钢铁, 煤炭, 建筑材料, 石油石化, 美容护理","电子, 医药生物, 计算机, 机械设备, 电力设备, 汽车"
06/17,0.22666666666666666,-0.325,0.5516666666666666,1.1519734634086445,"综合, 钢铁, 煤炭, 建筑材料, 石油石化, 美容护理","电子, 医药生物, 计算机, 机械设备, 电力设备, 汽车"
06/18,-1.0383333333333333,0.21166666666666667,-1.25,1.1375737951160365,"综合, 钢铁, 煤炭, 建筑材料, 石油石化, 美容护理","电子, 医药生物, 计算机, 机械设备, 电力设备, 汽车"
06/19,-1.0416666666666665,-1.4416666666666667,0.40000000000000013,1.1421240902965006,"综合, 钢铁, 煤炭, 建筑材料, 美容护理, 石油石化","电子, 医药生物, 计算机, 机械设备, 电力设备, 汽车"
06/20,-0.20833333333333331,-0.7566666666666667,0.5483333333333333,1.1483867373916263,"综合, 钢铁, 煤炭, 建筑材料, 美容护理, 社会服务","电子, 医药生物, 计算机, 机械设备, 电力设备, 汽车"
06/23,0.7183333333333334,1.0666666666666667,-0.3483333333333333,1.1443865235897122,"综合, 钢铁, 煤炭, 建筑材料, 美容护理, 社会服务","电子, 计算机, 医药生物, 机械设备, 电力设备, 汽车"
06/24,1.1666666666666665,2.015,-0.8483333333333336,1.1346783112479262,"综合, 钢铁, 煤炭, 建筑材料, 美容护理, 社会服务","电子, 计算机, 医药生物, 电力设备, 机械设备, 基础化工"
06/25,0.4083333333333334,1.335,-0.9266666666666665,1.1241636255636953,"综合, 钢铁, 煤炭, 建筑材料, 美容护理, 社会服务","电子, 计算机, 医药生物, 电力设备, 机械设备, 基础化工"
06/26,-0.4583333333333333,-0.5133333333333333,0.05499999999999999,1.1247819155577554,"综合, 钢铁, 煤炭, 建筑材料, 美容护理, 房地产","电子, 计算机, 医药生物, 电力设备, 机械设备, 基础化工"
06/27,0.37,0.305,0.065,1.125513023802868,"综合, 钢铁, 煤炭, 建筑材料, 美容护理, 房地产","电子, 计算机, 医药生物, 电力设备, 机械设备, 基础化工"
06/30,0.48,1.1816666666666666,-0.7016666666666667,1.1176156740858514,"综合, 钢铁, 煤炭, 美容护理, 建筑材料, 房地产","电子, 计算机, 医药生物, 电力设备, 机械设备, 基础化工"
07/01,0.7866666666666667,0.17833333333333337,0.6083333333333334,1.1244145027698738,"综合, 钢铁, 煤炭, 美容护理, 建筑材料, 房地产","电子, 计算机, 医药生物, 电力设备, 机械设备, 基础化工"
07/02,0.9450000000000001,-0.7166666666666666,1.6616666666666666,1.1430985237575666,"综合, 钢铁, 煤炭, 美容护理, 建筑材料, 房地产","电子, 计算机, 医药生物, 电力设备, 机械设备, 基础化工"
07/03,0.07000000000000002,0.9166666666666666,-0.8466666666666666,1.1334202895897525,"综合, 钢铁, 煤炭, 美容护理, 建筑材料, 房地产","电子, 计算机, 电力设备, 医药生物, 机械设备, 基础化工"
07/04,-0.09833333333333336,-0.5233333333333333,0.42499999999999993,1.138237325820509,"综合, 美容护理, 煤炭, 钢铁, 建筑材料, 房地产","电子, 计算机, 电力设备, 医药生物, 机械设备, 基础化工"
07/07,0.61,-0.17,0.78,1.147115576961909,"综合, 美容护理, 煤炭, 钢铁, 建筑材料, 房地产","电子, 计算机, 电力设备, 医药生物, 机械设备, 基础化工"
07/08,1.18,1.5616666666666665,-0.3816666666666666,1.1427374191765043,"综合, 美容护理, 煤炭, 钢铁, 建筑材料, 房地产","电子, 计算机, 电力设备, 医药生物, 机械设备, 基础化工"
07/09,-0.12666666666666668,-0.24666666666666665,0.11999999999999997,1.1441087040795161,"综合, 美容护理, 煤炭, 钢铁, 建筑材料, 房地产","电子, 计算机, 电力设备, 医药生物, 机械设备, 基础化工"
07/10,1.0883333333333334,0.16333333333333333,0.925,1.1546917095922518,"综合, 美容护理, 煤炭, 钢铁, 建筑材料, 房地产","电子, 计算机, 电力设备, 医药生物, 机械设备, 基础化工"
07/11,0.21999999999999997,0.67,-0.45000000000000007,1.1494955968990868,"综合, 美容护理, 煤炭, 钢铁, 建筑材料, 社会服务","电子, 计算机, 电力设备, 医药生物, 机械设备, 基础化工"
07/14,0.35000000000000003,0.285,0.06500000000000006,1.1502427690370711,"综合, 美容护理, 煤炭, 钢铁, 建筑材料, 社会服务","电子, 计算机, 电力设备, 医药生物, 机械设备, 基础化工"
07/15,-1.335,0.029999999999999995,-1.365,1.1345419552397151,"综合, 美容护理, 煤炭, 钢铁, 社会服务, 建筑材料","电子, 计算机, 电力设备, 医药生物, 机械设备, 基础化工"
07/16,0.08166666666666664,0.17666666666666667,-0.09500000000000003,1.1334641403822374,"综合, 美容护理, 煤炭, 钢铁, 社会服务, 建筑材料","电子, 计算机, 电力设备, 医药生物, 机械设备, 基础化工"
07/17,0.6833333333333333,1.32,-0.6366666666666667,1.126247752021804,"综合, 美容护理, 煤炭, 钢铁, 社会服务, 石油石化","电子, 计算机, 电力设备, 医药生物, 机械设备, 基础化工"
07/18,0.6516666666666666,0.2583333333333333,0.3933333333333333,1.130677659846423,"综合, 美容护理, 煤炭, 钢铁, 石油石化, 社会服务","电子, 计算机, 电力设备, 医药生物, 机械设备, 非银金融"
07/21,1.3983333333333334,0.8666666666666667,0.5316666666666667,1.136689096071273,"综合, 美容护理, 煤炭, 钢铁, 石油石化, 社会服务","电子, 计算机, 电力设备, 医药生物, 机械设备, 非银金融"
07/22,2.223333333333333,0.34,1.883333333333333,1.1580967407139486,"综合, 美容护理, 煤炭, 石油石化, 钢铁, 社会服务","电子, 计算机, 电力设备, 医药生物, 机械设备, 非银金融"
07/23,-0.32666666666666666,-0.5516666666666666,0.22499999999999998,1.1607024583805552,"综合, 美容护理, 煤炭, 石油石化, 钢铁, 社会服务","电子, 计算机, 电力设备, 医药生物, 机械设备, 基础化工"
07/24,1.7983333333333333,1.2933333333333332,0.5050000000000001,1.166564005795377,"综合, 美容护理, 煤炭, 石油石化, 钢铁, 社会服务","电子, 计算机, 电力设备, 医药生物, 机械设备, 基础化工"
07/25,-0.8133333333333334,0.22500000000000003,-1.0383333333333333,1.154451182868535,"综合, 美容护理, 石油石化, 煤炭, 社会服务, 钢铁","电子, 计算机, 电力设备, 医药生物, 机械设备, 基础化工"
07/28,-0.7016666666666667,0.6166666666666667,-1.3183333333333334,1.1392316681077181,"综合, 美容护理, 石油石化, 煤炭, 社会服务, 纺织服饰","电子, 计算机, 电力设备, 医药生物, 机械设备, 基础化工"
07/29,0.06000000000000001,0.8816666666666667,-0.8216666666666667,1.1298709812347665,"综合, 美容护理, 石油石化, 煤炭, 社会服务, 纺织服饰","电子, 计算机, 医药生物, 电力设备, 机械设备, 基础化工"
07/30,0.34500000000000003,-0.8400000000000001,1.185,1.1432599523623983,"综合, 美容护理, 石油石化, 煤炭, 社会服务, 纺织服饰","电子, 计算机, 医药生物, 电力设备, 机械设备, 基础化工"
07/31,-1.5883333333333334,-1.1716666666666666,-0.41666666666666674,1.138496369227555,"综合, 美容护理, 石油石化, 煤炭, 社会服务, 纺织服饰","电子, 计算机, 医药生物, 电力设备, 机械设备, 有色金属"
08/01,-0.3516666666666667,0.024999999999999994,-0.3766666666666667,1.1342080329034645,"综合, 美容护理, 石油石化, 煤炭, 纺织服饰, 社会服务","电子, 计算机, 医药生物, 电力设备, 机械设备, 有色金属"
08/04,0.265,1.0883333333333334,-0.8233333333333334,1.124869720099226,"综合, 美容护理, 石油石化, 煤炭, 纺织服饰, 社会服务","电子, 计算机, 医药生物, 电力设备, 机械设备, 有色金属"
08/05,0.8733333333333333,0.4983333333333333,0.375,1.129087981549598,"综合, 美容护理, 石油石化, 煤炭, 纺织服饰, 社会服务","电子, 计算机, 医药生物, 电力设备, 机械设备, 有色金属"
08/06,0.6950000000000001,0.8916666666666667,-0.19666666666666666,1.1268674418525504,"综合, 美容护理, 石油石化, 煤炭, 纺织服饰, 社会服务","电子, 计算机, 医药生物, 电力设备, 机械设备, 有色金属"
08/07,0.3566666666666667,-0.040000000000000015,0.3966666666666667,1.1313373493718988,"综合, 美容护理, 石油石化, 煤炭, 纺织服饰, 社会服务","电子, 计算机, 医药生物, 机械设备, 电力设备, 有色金属"
08/08,0.23333333333333334,-0.21999999999999995,0.45333333333333325,1.1364660786890513,"综合, 美容护理, 石油石化, 煤炭, 纺织服饰, 社会服务","电子, 医药生物, 计算机, 机械设备, 电力设备, 有色金属"
08/11,0.2966666666666667,1.4783333333333333,-1.1816666666666666,1.1230368378592088,"综合, 美容护理, 石油石化, 煤炭, 纺织服饰, 社会服务","电子, 医药生物, 计算机, 机械设备, 电力设备, 有色金属"
08/12,0.25166666666666665,0.3033333333333333,-0.05166666666666664,1.1224566021596483,"综合, 美容护理, 石油石化, 煤炭, 纺织服饰, 社会服务","电子, 医药生物, 计算机, 机械设备, 电力设备, 有色金属"
08/13,-0.085,1.675,-1.76,1.1027013659616385,"综合, 美容护理, 石油石化, 煤炭, 纺织服饰, 社会服务","电子, 医药生物, 计算机, 机械设备, 电力设备, 有色金属"
08/14,-1.58,-0.9199999999999999,-0.6600000000000001,1.0954235369462917,"综合, 美容护理, 石油石化, 煤炭, 纺织服饰, 社会服务","电子, 医药生物, 计算机, 机械设备, 电力设备, 有色金属"
08/15,1.3216666666666668,2.0949999999999998,-0.773333333333333,1.086952261593907,"综合, 美容护理, 石油石化, 煤炭, 纺织服饰, 社会服务","电子, 医药生物, 计算机, 机械设备, 电力设备, 有色金属"
08/18,1.17,1.6283333333333334,-0.4583333333333335,1.0819703970616015,"综合, 美容护理, 石油石化, 煤炭, 纺织服饰, 社会服务","电子, 医药生物, 计算机, 机械设备, 电力设备, 有色金属"
08/19,0.555,-0.15333333333333335,0.7083333333333334,1.0896343540407878,"综合, 美容护理, 石油石化, 煤炭, 纺织服饰, 社会服务","电子, 计算机, 医药生物, 机械设备, 电力设备, 有色金属"
